Number,Type,Short_Description,Description,Caller_ID,Assignment_Group,Priority,Status,Domain,Opened_At,Resolved_At,Work_Notes,Remarks
INC0000258,Incident,Splunk forwarder not sending logs,Splunk universal forwarder on server app-07 stopped sending logs 6 hours ago. Splunkd service restarted.,raj.kumar,L2-Middleware Team,P4 - Low,In Progress,IT Infrastructure,25-08-2024 08:54,,Temporary workaround applied. Permanent fix pending.,
INC0000259,Incident,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,raj.kumar,L2-Network Team,P3 - Medium,Resolved,IT Infrastructure,30-12-2024 07:22,01-01-2025 10:22,Monitoring in place. No recurrence in past 2 hours.,
RITM0000260,Service Request,Zombie processes consuming resources,250 zombie processes detected on app-server-09. Parent process not reaping children. OS-level investigation needed.,john.smith,L1-Service Desk,P2 - High,Closed,Application Services,07-05-2024 03:29,07-05-2024 17:29,Vendor engaged. Awaiting response.,Resolved by L2-Database Admin
RITM0000261,Service Request,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,sarah.jones,L2-Database Admin,P2 - High,Closed,Database Services,26-11-2024 02:37,27-11-2024 12:37,User confirmed resolution. Ticket closing.,Resolved by L2-Network Team
INC0000262,Incident,CPU threshold breach – DB server,Splunk alert: DB-PROD-02 CPU at 92%. Slow queries detected. DBA team needs to review.,john.smith,L3-Infrastructure,P3 - Medium,Closed,Database Services,24-08-2024 01:10,26-08-2024 09:10,Monitoring in place. No recurrence in past 2 hours.,Resolved by L2-Network Team
INC0000263,Incident,High latency on inter-DC link,RTT between DC-East and DC-West jumped from 8 ms to 210 ms. BGP route advertisement changed. Investigation in progress.,ahmed.ali,L3-Cloud Team,P3 - Medium,Resolved,IT Infrastructure,16-08-2024 04:02,17-08-2024 12:02,Escalated to L3 team for further analysis.,
INC0000264,Incident,Storage pool capacity exceeded,NetApp SAN volume group at 94%. LUN expansion required. Storage team notified.,jessica.lee,L3-Application Support,P4 - Low,Closed,Security Operations,25-11-2024 16:15,28-11-2024 14:15,Patch applied successfully during maintenance window.,Resolved by L3-Cloud Team
INC0000265,Incident,Firewall rule causing blocked traffic,"After change request CR-4521, application traffic on port 8443 is being blocked. Rule rollback needed.",raj.kumar,L1-Service Desk,P2 - High,On Hold,Security Operations,17-07-2024 08:11,,Patch applied successfully during maintenance window.,
CHG0000266,Change Request,Firewall rule causing blocked traffic,"After change request CR-4521, application traffic on port 8443 is being blocked. Rule rollback needed.",jessica.lee,L1-Service Desk,P4 - Low,On Hold,Application Services,22-03-2024 03:15,,Awaiting business approval before proceeding.,
INC0000267,Incident,Scheduled OS patching request,Monthly OS patching cycle for 45 Linux servers. Patch Tuesday schedule. Reboot required for kernel updates.,priya.nair,L1-Service Desk,P3 - Medium,Closed,Database Services,29-03-2024 05:15,30-03-2024 22:15,Change request raised for permanent resolution.,Resolved by L2-Middleware Team
CHG0000268,Change Request,App throwing unhandled exceptions,"Application logs showing 2,300 unhandled exceptions in the last hour. OutOfBoundsException in data parser module.",linda.wu,L2-Middleware Team,P2 - High,Resolved,Application Services,09-09-2024 17:19,10-09-2024 16:19,Investigated the issue. Root cause identified. Fix applied.,
INC0000269,Incident,WebLogic server not accepting new connections,WebLogic thread pool exhausted on wl-server-01. Stuck threads detected. Server restart required.,emily.chen,L1-Service Desk,P2 - High,On Hold,IT Infrastructure,10-11-2024 06:51,,Vendor engaged. Awaiting response.,
RITM0000270,Service Request,Application crashing on startup,PaymentService crashes with NullPointerException on boot. Stack trace points to missing config property.,priya.nair,L2-Server Team,P3 - Medium,Closed,Network Services,26-09-2024 11:04,28-09-2024 11:04,Issue resolved after server restart.,Resolved by L3-Application Support
RITM0000271,Service Request,RAM utilisation above 90%,Nagios alert: memory usage on web-01 is at 93%. Swap usage also elevated at 60%.,jessica.lee,L2-Middleware Team,P4 - Low,In Progress,Network Services,11-08-2024 20:31,,Temporary workaround applied. Permanent fix pending.,
INC0000272,Incident,Application crashing on startup,PaymentService crashes with NullPointerException on boot. Stack trace points to missing config property.,priya.nair,L3-Infrastructure,P4 - Low,Closed,Cloud & Virtualisation,18-12-2024 09:08,19-12-2024 08:08,Investigated the issue. Root cause identified. Fix applied.,Resolved by L2-Network Team
INC0000273,Incident,App throwing unhandled exceptions,"Application logs showing 2,300 unhandled exceptions in the last hour. OutOfBoundsException in data parser module.",linda.wu,L3-Application Support,P3 - Medium,In Progress,Network Services,16-10-2024 03:59,,Vendor engaged. Awaiting response.,
RITM0000274,Service Request,Application service down – customer portal,Customer portal returning HTTP 500. Deployment CR-7812 pushed 2 hours ago. Suspected regression. Rollback needed.,linda.wu,L2-Server Team,P3 - Medium,Resolved,Network Services,09-12-2024 20:46,11-12-2024 15:46,Issue resolved after server restart.,
INC0000275,Incident,SSL certificate expiring in 7 days,SSL certificate for api.company.com expires on the 15th. Auto-renewal failed. Manual renewal in progress.,carlos.garcia,L3-Application Support,P3 - Medium,Closed,Cloud & Virtualisation,12-08-2024 23:26,13-08-2024 21:26,Monitoring in place. No recurrence in past 2 hours.,Resolved by L2-Server Team
RITM0000276,Service Request,Unauthorised access attempt on database,Audit log shows user EXTERNAL-USR tried to query sensitive HR tables. Access revoked. Incident under investigation.,raj.kumar,L1-Service Desk,P4 - Low,In Progress,Network Services,17-12-2024 07:10,,Issue resolved after server restart.,
INC0000277,Incident,Datadog alert – false positive suppression,Datadog CPU monitor firing false positives during batch window 02:00-04:00. Alert suppression / downtime needed.,sarah.jones,L3-Application Support,P4 - Low,Resolved,Cloud & Virtualisation,11-07-2024 05:46,11-07-2024 15:46,Awaiting business approval before proceeding.,
INC0000278,Incident,Linux server kernel panic,Server LNX-PROD-04 crashed with kernel panic – not syncing. vmcore dump captured. Analysis pending.,linda.wu,L2-Database Admin,P2 - High,In Progress,Security Operations,30-11-2024 05:38,,Patch applied successfully during maintenance window.,
INC0000279,Incident,Backup failure – Oracle RMAN,Nightly RMAN backup failed with ORA-19809 disk quota exceeded. Backup destination /backup is full.,anna.brown,L2-Network Team,P3 - Medium,New,IT Infrastructure,24-05-2024 09:15,,Change request raised for permanent resolution.,
INC0000280,Incident,High CPU utilisation on production server,CPU usage on PROD-APP-01 has crossed 95% threshold for the past 30 minutes. Datadog alert triggered. Need immediate investigation.,mike.patel,L2-Security Team,P1 - Critical,In Progress,IT Infrastructure,04-12-2024 20:38,,User confirmed resolution. Ticket closing.,
RITM0000281,Service Request,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,mike.patel,L3-Application Support,P3 - Medium,In Progress,Security Operations,29-08-2024 15:57,,Change request raised for permanent resolution.,
INC0000282,Incident,Out of memory error on application server,Java heap space exhausted on app-server-07. JVM restart performed but root cause unresolved. Memory leak suspected.,jessica.lee,L2-Server Team,P2 - High,Resolved,IT Infrastructure,26-08-2024 08:14,27-08-2024 19:14,Change request raised for permanent resolution.,
CHG0000283,Change Request,Vulnerability scan found critical CVE,Qualys scan identified CVE-2024-1234 (CVSS 9.8) on web-server-02. Patch available. Emergency change required.,carlos.garcia,L2-Storage Team,P4 - Low,Closed,Database Services,28-10-2024 07:35,28-10-2024 15:35,User confirmed resolution. Ticket closing.,Resolved by L2-Middleware Team
INC0000284,Incident,Scheduled OS patching request,Monthly OS patching cycle for 45 Linux servers. Patch Tuesday schedule. Reboot required for kernel updates.,priya.nair,L2-Middleware Team,P3 - Medium,Resolved,Application Services,21-07-2024 22:02,24-07-2024 15:02,Escalated to L3 team for further analysis.,
INC0000285,Incident,Monitoring dashboard not loading,Grafana dashboard times out for the Network Overview panel. InfluxDB query taking > 60s. Optimisation needed.,tom.wilson,L3-Infrastructure,P3 - Medium,In Progress,Application Services,26-03-2024 06:51,,Vendor engaged. Awaiting response.,
INC0000286,Incident,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,raj.kumar,L2-Storage Team,P3 - Medium,Resolved,Security Operations,04-02-2024 02:24,07-02-2024 02:24,Investigated the issue. Root cause identified. Fix applied.,
INC0000287,Incident,Unauthorised access attempt on database,Audit log shows user EXTERNAL-USR tried to query sensitive HR tables. Access revoked. Incident under investigation.,sarah.jones,L2-Server Team,P3 - Medium,In Progress,Cloud & Virtualisation,02-08-2024 03:26,,Escalated to L3 team for further analysis.,
RITM0000288,Service Request,Unauthorised access attempt on database,Audit log shows user EXTERNAL-USR tried to query sensitive HR tables. Access revoked. Incident under investigation.,mike.patel,L2-Security Team,P3 - Medium,Resolved,Security Operations,29-07-2024 08:24,31-07-2024 23:24,Vendor engaged. Awaiting response.,
INC0000289,Incident,Batch job not completing,Nightly EOD batch job stuck since 02:00 AM. Investigating deadlock in job scheduler. Data processing delayed.,emily.chen,L1-Service Desk,P4 - Low,Closed,Network Services,18-06-2024 22:15,19-06-2024 05:15,Issue resolved after server restart.,Resolved by L2-Security Team
RITM0000290,Service Request,Volume mount failure after reboot,"After last patch reboot, /data volume failed to auto-mount. fstab entry appears correct. Manual mount succeeded.",anna.brown,L3-Application Support,P4 - Low,In Progress,Network Services,16-12-2024 03:55,,Monitoring in place. No recurrence in past 2 hours.,
INC0000291,Incident,Application service down – customer portal,Customer portal returning HTTP 500. Deployment CR-7812 pushed 2 hours ago. Suspected regression. Rollback needed.,john.smith,L2-Storage Team,P4 - Low,Closed,Application Services,18-04-2024 13:47,21-04-2024 04:47,Escalated to L3 team for further analysis.,Resolved by L2-Security Team
INC0000292,Incident,Database connection pool exhausted,Connection pool to PostgreSQL maxed out at 500 connections. Application returning DB connection errors.,john.smith,L2-Database Admin,P4 - Low,In Progress,IT Infrastructure,25-09-2024 18:01,,User confirmed resolution. Ticket closing.,
RITM0000293,Service Request,CPU threshold breach – DB server,Splunk alert: DB-PROD-02 CPU at 92%. Slow queries detected. DBA team needs to review.,sarah.jones,L1-Service Desk,P3 - Medium,Resolved,Application Services,20-05-2024 11:52,22-05-2024 23:52,Change request raised for permanent resolution.,
INC0000294,Incident,RabbitMQ queue overflow,RabbitMQ queue payment-events has exceeded max length. Messages being dropped. Consumer throughput issue.,raj.kumar,L2-Server Team,P4 - Low,On Hold,Network Services,30-08-2024 18:35,,Investigated the issue. Root cause identified. Fix applied.,
RITM0000295,Service Request,High latency on inter-DC link,RTT between DC-East and DC-West jumped from 8 ms to 210 ms. BGP route advertisement changed. Investigation in progress.,carlos.garcia,L2-Storage Team,P3 - Medium,Closed,IT Infrastructure,19-04-2024 07:41,20-04-2024 12:41,Investigated the issue. Root cause identified. Fix applied.,Resolved by L3-Cloud Team
RITM0000296,Service Request,Windows Server update causing blue screen,"After Windows Update KB5034441 applied, server rebooted into BSOD. Update rolled back. Systems restored.",raj.kumar,L3-Infrastructure,P3 - Medium,Closed,Security Operations,05-01-2024 07:16,06-01-2024 23:16,Change request raised for permanent resolution.,Resolved by L3-Cloud Team
INC0000297,Incident,Volume mount failure after reboot,"After last patch reboot, /data volume failed to auto-mount. fstab entry appears correct. Manual mount succeeded.",emily.chen,L2-Storage Team,P4 - Low,New,Database Services,23-09-2024 19:25,,Awaiting business approval before proceeding.,
RITM0000298,Service Request,Application deployment failure,CI/CD pipeline failed at deployment stage. Docker image push to registry timed out. Jenkins build #3421 failed.,raj.kumar,L2-Security Team,P4 - Low,Resolved,Application Services,03-09-2024 02:21,04-09-2024 14:21,Vendor engaged. Awaiting response.,
RITM0000299,Service Request,Apache Kafka consumer lag spike,"Consumer group order-service showing lag of 500,000 messages. Partition rebalancing in progress.",tom.wilson,L3-Cloud Team,P3 - Medium,Closed,Network Services,03-11-2024 12:42,05-11-2024 05:42,Issue resolved after server restart.,Resolved by L3-Infrastructure
INC0000300,Incident,Network connectivity loss to production subnet,Servers in 10.20.30.0/24 are unreachable from management network. Switch port flapping detected on core-sw-02.,anna.brown,L3-Application Support,P3 - Medium,Closed,Cloud & Virtualisation,19-10-2024 06:21,20-10-2024 11:21,Issue resolved after server restart.,Resolved by L2-Network Team
